state_fip,county_fip,county_name
26,9,Milton township
26,9,Star township
26,9,Torch Lake township
26,9,Warner township
26,11,Adams township
26,11,Arenac township
26,11,Au Gres city
26,11,Au Gres township
26,11,Clayton township
26,11,Deep River township
26,11,Lincoln township
26,11,Mason township
26,11,Moffatt township
26,11,Omer city
26,11,Sims township
26,11,Standish city
26,11,Standish township
26,11,Turner township
26,11,Whitney township
26,13,Arvon township
26,13,Baraga township
26,13,Covington township
26,13,L'Anse township
26,13,Spurr township
26,15,Assyria township
26,15,Baltimore township
26,15,Barry township
26,15,Carlton township
26,15,Castleton township
26,15,Hastings city
26,15,Hastings charter township
26,15,Hope township
26,15,Irving township
26,15,Johnstown township
26,15,Maple Grove township
26,15,Orangeville township
26,15,Prairieville township
26,15,Rutland charter township
26,15,Thornapple township
26,15,Woodland township
26,15,Yankee Springs township
26,17,Auburn city
26,17,Bangor charter township
26,17,Bay City city
26,17,Beaver township
26,17,Essexville city
26,17,Frankenlust township
26,17,Fraser township
26,17,Garfield township
26,17,Gibson township
26,17,Hampton charter township
26,17,Kawkawlin township
26,17,Merritt township
26,17,Midland city
26,17,Monitor charter township
26,17,Mount Forest township
26,17,Pinconning city
26,17,Pinconning township
26,17,Portsmouth charter township
26,17,Williams charter township
26,19,Almira township
26,19,Benzonia township
26,19,Blaine township
26,19,Colfax township
26,19,Crystal Lake township
26,19,Frankfort city
26,19,Gilmore township
26,19,Homestead township
26,19,Inland township
26,19,Joyfield township
26,19,Lake township
26,19,Platte township
26,19,Weldon township
26,21,Bainbridge township
26,21,Baroda township
26,21,Benton charter township
26,21,Benton Harbor city
26,21,Berrien township
26,21,Bertrand township
26,21,Bridgman city
26,21,Buchanan city
26,21,Buchanan township
26,21,Chikaming township
26,21,Coloma city
26,21,Coloma charter township
26,21,Galien township
26,21,Hagar township
26,21,Lake charter township
26,21,Lincoln charter township
26,21,New Buffalo city
26,21,New Buffalo township
26,21,Niles city
26,21,Niles township
26,21,Oronoko charter township
26,21,Pipestone township
26,21,Royalton township
26,21,St. Joseph city
26,21,St. Joseph charter township
26,21,Sodus township
26,21,Three Oaks township
26,21,Watervliet city
26,21,Watervliet township
26,21,Weesaw township
26,23,Algansee township
26,23,Batavia township
26,23,Bethel township
26,23,Bronson city
26,23,Bronson township
26,23,Butler township
26,23,California township
26,23,Coldwater city
26,23,Coldwater township
26,23,Gilead township
26,23,Girard township
26,23,Kinderhook township
26,23,Matteson township
26,23,Noble township
26,23,Ovid township
26,23,Quincy township
26,23,Sherwood township
26,23,Union township
26,25,Albion city
26,25,Albion township
26,25,Athens township
26,25,Battle Creek city
26,25,Bedford charter township
26,25,Burlington township
26,25,Clarence township
26,25,Clarendon township
26,25,Convis township
26,25,Eckford township
26,25,Emmett charter township
26,25,Fredonia township
26,25,Homer township
26,25,Lee township
26,25,Leroy township
26,25,Marengo township
26,25,Marshall city
26,25,Marshall township
26,25,Newton township
26,25,Pennfield charter township
26,25,Sheridan township
26,25,Springfield city
26,25,Tekonsha township
26,27,Calvin township
26,27,Dowagiac city
26,27,Howard township
26,27,Jefferson township
26,27,LaGrange township
26,27,Marcellus township
26,27,Mason township
26,27,Milton township
26,27,Newberg township
26,27,Niles city
26,27,Ontwa township
26,27,Penn township
26,27,Pokagon township
26,27,Porter township
26,27,Silver Creek township
26,27,Volinia township
26,27,Wayne township
26,29,Bay township
26,29,Boyne City city
26,29,Boyne Valley township
26,29,Chandler township
26,29,Charlevoix city
26,29,Charlevoix township
26,29,East Jordan city
26,29,Evangeline township
26,29,Eveline township
26,29,Hayes township
26,29,Hudson township
26,29,Marion township
26,29,Melrose township
26,29,Norwood township
26,29,Peaine township
26,29,St. James township
26,29,South Arm township
26,29,Wilson township
26,31,Aloha township
26,31,Beaugrand township
26,31,Benton township
26,31,Burt township
26,31,Cheboygan city
26,31,Ellis township
26,31,Forest township
26,31,Grant township
26,31,Hebron township
26,31,Inverness township
26,31,Koehler township
26,31,Mackinaw township
26,31,Mentor township
26,31,Mullett township
26,31,Munro township
26,31,Nunda township
26,31,Tuscarora township
26,31,Walker township
26,31,Waverly township
26,31,Wilmot township
26,33,Bay Mills township
26,33,Bruce township
26,33,Chippewa township
26,33,Dafter township
26,33,Detour township
26,33,Drummond township
26,33,Hulbert township
26,33,Kinross charter township
26,33,Pickford township
26,33,Raber township
26,33,Rudyard township
26,33,Sault Ste. Marie city
26,33,Soo township
26,33,Sugar Island township
26,33,Superior township
26,33,Trout Lake township
26,33,Whitefish township
26,35,Arthur township
26,35,Clare city
26,35,Franklin township
26,35,Freeman township
26,35,Frost township
26,35,Garfield township
26,35,Grant township
26,35,Greenwood township
26,35,Hamilton township
26,35,Harrison city
26,35,Hatton township
26,35,Hayes township
26,35,Lincoln township
26,35,Redding township
26,35,Sheridan township
26,35,Summerfield township
26,35,Surrey township
26,35,Winterfield township
26,37,Bath charter township
26,37,Bengal township
26,37,Bingham township
26,37,Dallas township
26,37,DeWitt city
26,37,DeWitt charter township
26,37,Duplain township
26,37,Eagle township
26,37,East Lansing city
26,37,Essex township
26,37,Grand Ledge city
26,37,Greenbush township
26,37,Lansing city
26,37,Lebanon township
26,37,Olive township
26,37,Ovid township
26,37,Riley township
26,37,St. Johns city
26,37,Victor township
26,37,Watertown charter township
26,37,Westphalia township
26,39,Beaver Creek township
26,39,Frederic township
26,39,Grayling city
26,39,Grayling charter township
26,39,Lovells township
26,39,Maple Forest township
26,39,South Branch township
26,41,Baldwin township
26,41,Bark River township
26,41,Bay de Noc township
26,41,Brampton township
26,41,Cornell township
26,41,Ensign township
26,41,Escanaba city
26,41,Escanaba township
26,41,Fairbanks township
26,41,Ford River township
26,41,Garden township
26,41,Gladstone city
26,41,Maple Ridge township
26,41,Masonville township
26,41,Nahma township
26,41,Wells township
26,43,Breen township
26,43,Breitung charter township
26,43,Felch township
26,43,Iron Mountain city
26,43,Kingsford city
26,43,Norway city
26,43,Norway township
26,43,Sagola township
26,43,Waucedah township
26,43,West Branch township
26,45,Bellevue township
26,45,Benton township
26,45,Brookfield township
26,45,Carmel township
26,45,Charlotte city
26,45,Chester township
26,45,Delta charter township
26,45,Eaton township
26,45,Eaton Rapids city
26,45,Eaton Rapids township
26,45,Grand Ledge city
26,45,Hamlin township
26,45,Kalamo township
26,45,Lansing city
26,45,Olivet city
26,45,Oneida charter township
26,45,Potterville city
26,45,Roxand township
26,45,Sunfield township
26,45,Vermontville township
26,45,Walton township
26,45,Windsor charter township
26,47,Bear Creek township
26,47,Bliss township
26,47,Carp Lake township
26,47,Center township
26,47,Cross Village township
26,47,Friendship township
26,47,Harbor Springs city
26,47,Littlefield township
26,47,Little Traverse township
26,47,McKinley township
26,47,Maple River township
26,47,Petoskey city
26,47,Pleasantview township
26,47,Readmond township
26,47,Resort township
26,47,Springvale township
26,47,Wawatam township
26,47,West Traverse township
26,49,Argentine township
26,49,Atlas township
26,49,Burton city
26,49,Clayton charter township
26,49,Clio city
26,49,Davison city
26,49,Davison township
26,49,Fenton city
26,49,Fenton charter township
26,49,Flint city
26,49,Flint charter township
26,49,Flushing city
26,49,Flushing charter township
26,49,Forest township
26,49,Gaines township
26,49,Genesee charter township
26,49,Grand Blanc city
26,49,Grand Blanc charter township
26,49,Linden city
26,49,Montrose city
26,49,Montrose charter township
26,49,Mount Morris city
26,49,Mount Morris township
26,49,Mundy township
26,49,Richfield township
26,49,Swartz Creek city
26,49,Thetford township
26,49,Vienna charter township
26,51,Beaverton city
26,51,Beaverton township
26,51,Bentley township
26,51,Billings township
26,51,Bourret township
26,51,Buckeye township
26,51,Butman township
26,51,Clement township
26,51,Gladwin city
26,51,Gladwin township
26,51,Grim township
26,51,Grout township
26,51,Hay township
26,51,Sage township
26,51,Secord township
26,51,Sherman township
26,51,Tobacco township
26,53,Bessemer city
26,53,Bessemer township
26,53,Erwin township
26,53,Ironwood city
26,53,Ironwood charter township
26,53,Marenisco township
26,53,Wakefield city
26,53,Wakefield township
26,53,Watersmeet township
26,55,Acme township
26,55,Blair township
26,55,East Bay township
26,55,Fife Lake township
26,55,Garfield charter township
26,55,Grant township
26,55,Green Lake township
26,55,Long Lake township
26,55,Mayfield township
26,55,Paradise township
26,55,Peninsula township
26,55,Traverse City city
26,55,Union township
26,55,Whitewater township
26,57,Alma city
26,57,Arcada township
26,57,Bethany township
26,57,Elba township
26,57,Emerson township
26,57,Fulton township
26,57,Hamilton township
26,57,Ithaca city
26,57,Lafayette township
26,57,Newark township
26,57,New Haven township
26,57,North Shade township
26,57,North Star township
26,57,Pine River township
26,57,St. Louis city
26,57,Seville township
26,57,Sumner township
26,57,Washington township
26,57,Wheeler township
26,59,Adams township
26,59,Allen township
26,59,Amboy township
26,59,Cambria township
26,59,Camden township
26,59,Fayette township
26,59,Hillsdale city
26,59,Hillsdale township
26,59,Jefferson township
26,59,Jonesville city
26,59,Litchfield city
26,59,Litchfield township
26,59,Moscow township
26,59,Pittsford township
26,59,Ransom township
26,59,Reading city
26,59,Reading township
26,59,Scipio township
26,59,Somerset township
26,59,Wheatland township
26,59,Woodbridge township
26,59,Wright township
26,61,Adams township
26,61,Calumet charter township
26,61,Chassell township
26,61,Duncan township
26,61,Elm River township
26,61,Franklin township
26,61,Hancock city
26,61,Hancock township
26,61,Houghton city
26,61,Laird township
26,61,Osceola township
26,61,Portage charter township
26,61,Quincy township
26,61,Schoolcraft township
26,61,Stanton township
26,61,Torch Lake township
26,63,Bad Axe city
26,63,Bingham township
26,63,Bloomfield township
26,63,Brookfield township
26,63,Caseville city
26,63,Caseville township
26,63,Chandler township
26,63,Colfax township
26,63,Dwight township
26,63,Fairhaven township
26,63,Gore township
26,63,Grant township
26,63,Harbor Beach city
26,63,Hume township
26,63,Huron township
26,63,Lake township
26,63,Lincoln township
26,63,McKinley township
26,63,Meade township
26,63,Oliver township
26,63,Paris township
26,63,Pointe Aux Barques township
26,63,Port Austin township
26,63,Rubicon township
26,63,Sand Beach township
26,63,Sebewaing township
26,63,Sheridan township
26,63,Sherman township
26,63,Sigel township
26,63,Verona township
26,63,Winsor township
26,65,Alaiedon township
26,65,Aurelius township
26,65,Bunker Hill township
26,65,Delhi charter township
26,65,East Lansing city
26,65,Ingham township
26,65,Lansing city
26,65,Lansing charter township
26,65,Leroy township
26,65,Leslie city
26,65,Leslie township
26,65,Locke township
26,65,Mason city
26,65,Meridian charter township
26,65,Onondaga township
26,65,Stockbridge township
26,65,Vevay township
26,65,Wheatfield township
26,65,White Oak township
26,65,Williamston city
26,65,Williamstown township
26,67,Belding city
26,67,Berlin township
26,67,Boston township
26,67,Campbell township
26,67,Danby township
26,67,Easton township
26,67,Ionia city
26,67,Ionia township
26,67,Keene township
26,67,Lyons township
26,67,North Plains township
26,67,Odessa township
26,67,Orange township
26,67,Orleans township
26,67,Otisco township
26,67,Portland city
26,67,Portland township
26,67,Ronald township
26,67,Sebewa township
26,69,Alabaster township
26,69,Au Sable charter township
26,69,Baldwin township
26,69,Burleigh township
26,69,East Tawas city
26,69,Grant township
26,69,Oscoda charter township
26,69,Plainfield township
26,69,Reno township
26,69,Sherman township
26,69,Tawas township
26,69,Tawas City city
26,69,Whittemore city
26,69,Wilber township
26,71,Bates township
26,71,Caspian city
26,71,Crystal Falls city
26,71,Crystal Falls township
26,71,Gaastra city
26,71,Hematite township
26,71,Iron River city
26,71,Iron River township
26,71,Mansfield township
26,71,Mastodon township
26,71,Stambaugh township
26,73,Broomfield township
26,73,Chippewa township
26,73,Clare city
26,73,Coe township
26,73,Coldwater township
26,73,Deerfield township
26,73,Denver township
26,73,Fremont township
26,73,Gilmore township
26,73,Isabella township
26,73,Lincoln township
26,73,Mount Pleasant city
26,73,Nottawa township
26,73,Rolland township
26,73,Sherman township
26,73,Union charter township
26,73,Vernon township
26,73,Wise township
26,75,Blackman charter township
26,75,Columbia township
26,75,Concord township
26,75,Grass Lake charter township
26,75,Hanover township
26,75,Henrietta township
26,75,Jackson city
26,75,Leoni township
26,75,Liberty township
26,75,Napoleon township
26,75,Norvell township
26,75,Parma township
26,75,Pulaski township
26,75,Rives township
26,75,Sandstone township
26,75,Spring Arbor township
26,75,Springport township
26,75,Summit township
26,75,Tompkins township
26,75,Waterloo township
26,77,Alamo township
26,77,Brady township
26,77,Charleston township
26,77,Climax township
26,77,Comstock charter township
26,77,Cooper charter township
26,77,Galesburg city
26,77,Kalamazoo city
26,77,Kalamazoo charter township
26,77,Oshtemo charter township
26,77,Parchment city
26,77,Pavilion township
26,77,Portage city
26,77,Prairie Ronde township
26,77,Richland township
26,77,Ross township
26,77,Schoolcraft township
26,77,Texas charter township
26,77,Wakeshma township
26,79,Bear Lake township
26,79,Blue Lake township
26,79,Boardman township
26,79,Clearwater township
26,79,Coldsprings township
26,79,Excelsior township
26,79,Garfield township
26,79,Kalkaska township
26,79,Oliver township
26,79,Orange township
26,79,Rapid River township
26,79,Springfield township
26,81,Ada township
26,81,Algoma township
26,81,Alpine township
26,81,Bowne township
26,81,Byron township
26,81,Caledonia township
26,81,Cannon township
26,81,Cascade charter township
26,81,Cedar Springs city
26,81,Courtland township
26,81,East Grand Rapids city
26,81,Gaines charter township
26,81,Grand Rapids city
26,81,Grand Rapids charter township
26,81,Grandville city
26,81,Grattan township
26,81,Kentwood city
26,81,Lowell city
26,81,Lowell charter township
26,81,Nelson township
26,81,Oakfield township
26,81,Plainfield charter township
26,81,Rockford city
26,81,Solon township
26,81,Sparta township
26,81,Spencer township
26,81,Tyrone township
26,81,Vergennes township
26,81,Walker city
26,81,Wyoming city
26,83,Allouez township
26,83,Eagle Harbor township
26,83,Grant township
26,83,Houghton township
26,83,Sherman township
26,85,Chase township
26,85,Cherry Valley township
26,85,Dover township
26,85,Eden township
26,85,Elk township
26,85,Ellsworth township
26,85,Lake township
26,85,Newkirk township
